Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Evidence_type,Effect_size_type,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes,Effect_size,Sample_variance,Extracted_from,Treatment_quantity
Jonas_2008,Jonas_2008_6,Jonas & Joern ,2008,NA,NA,NA,NA,NA,NA,39.106829,-96.609009,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,P,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.609437912,1.134814788,Data From Authors,10
Jonas_2008,Jonas_2008_7,Jonas & Joern ,2008,NA,NA,NA,NA,NA,NA,39.106829,-96.609009,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.223143551,0.480000234,Data From Authors,110
Jonas_2008,Jonas_2008_8,Jonas & Joern ,2008,NA,NA,NA,NA,NA,NA,39.106829,-96.609009,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.386294361,1.3333336,Data From Authors,110
Jonas_2008,Jonas_2008_9,Jonas & Joern ,2008,NA,NA,NA,NA,NA,NA,39.106829,-96.609009,USA,NA,Orthoptera,Acrididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.725937003,0.180253569,Data From Authors,110
Keats_2004,Keats_2004_1,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.923159254,0.431206007,Figure 1,0.4704
Keats_2004,Keats_2004_2,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-2.570821251,0.177041013,Figure 1,0.4704
Keats_2004,Keats_2004_3,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.958264459,0.413828386,Figure 1,0.9408
Keats_2004,Keats_2004_4,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-2.302585093,0.198710674,Figure 1,0.9408
Keats_2004,Keats_2004_5,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.725511164,0.274767121,Figure 1,1.8928
Keats_2004,Keats_2004_6,Keats et al. ,2004,NA,NA,NA,NA,NA,NA,44.41667,-68.31667,USA,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,mol/m^2,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-4.442639197,0.279116684,Figure 1,1.8928
Kiffney_2001,Kiffney_2001_1,Kiffney & Richardson ,2001,NA,NA,NA,NA,NA,NA,49.2667,-122.5667,Canada,NA,Ephemeroptera,NA,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.299289453,0.091641042,Figure 3,0.041595
Kiffney_2001,Kiffney_2001_2,Kiffney & Richardson ,2001,NA,NA,NA,NA,NA,NA,49.2667,-122.5667,Canada,NA,Diptera,Chironomidae,NA,NA,NA,NA,NA,Abundance,ind/m^2,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,g/plot,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.156726443,0.018048469,Figure 4,0.041595
Krauss_2007,Krauss_2007_1,Krauss et al. ,2007,NA,NA,NA,NA,NA,NA,NA,NA,Switzerland,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.236983548,0.080465215,Data From Authors,400
Krauss_2007,Krauss_2007_2,Krauss et al. ,2007,NA,NA,NA,NA,NA,NA,NA,NA,Switzerland,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.268519154,0.040895542,Data From Authors,400
Krauss_2007,Krauss_2007_3,Krauss et al. ,2007,NA,NA,NA,NA,NA,NA,NA,NA,Switzerland,NA,Hemiptera,Aphididae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,NP,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.900241476,0.043338031,Data From Authors,400
Lind_2017,Lind_2017_1,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.117783036,0.851948303,Data From Authors,100
Lind_2017,Lind_2017_2,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.097374164,0.214109932,Data From Authors,100
Lind_2017,Lind_2017_3,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.53113089,0.158685223,Data From Authors,100
Lind_2017,Lind_2017_4,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,2.351375257,0.660997732,Data From Authors,100
Lind_2017,Lind_2017_5,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.628608659,0.197638889,Data From Authors,100
Lind_2017,Lind_2017_7,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,1.333333337,Data From Authors,100
Lind_2017,Lind_2017_8,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.308332819,0.223925006,Data From Authors,100
Lind_2017,Lind_2017_9,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.731292517,Data From Authors,100
Lind_2017,Lind_2017_10,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.405465108,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_11,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.84729786,0.222222222,Data From Authors,100
Lind_2017,Lind_2017_12,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.252996514,0.047793633,Data From Authors,100
Lind_2017,Lind_2017_13,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.386294362,0.708333335,Data From Authors,100
Lind_2017,Lind_2017_14,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.916290732,0.538333334,Data From Authors,100
Lind_2017,Lind_2017_15,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.098612289,0.430555555,Data From Authors,100
Lind_2017,Lind_2017_16,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.287682072,0.513888889,Data From Authors,100
Lind_2017,Lind_2017_17,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.242506468,0.223922511,Data From Authors,100
Lind_2017,Lind_2017_18,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Diptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.174353387,0.403250794,Data From Authors,100
Lind_2017,Lind_2017_19,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.223775431,0.219700115,Data From Authors,100
Lind_2017,Lind_2017_20,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.48342665,0.124458648,Data From Authors,100
Lind_2017,Lind_2017_21,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.95097629,0.523991488,Data From Authors,100
Lind_2017,Lind_2017_22,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,41.78506667,-93.38538333,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,0.583333334,Data From Authors,100
Lind_2017,Lind_2017_23,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.43,-120.24,USA,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.287682072,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_24,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,-37.71516,-57.42451,Argentina,NA,Hymenoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.116961427,0.10932966,Data From Authors,100
Lind_2017,Lind_2017_25,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.405465108,0.50154321,Data From Authors,100
Lind_2017,Lind_2017_26,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.197703192,0.280131015,Data From Authors,100
Lind_2017,Lind_2017_27,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.070856,-96.582821,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.09531018,0.25379247,Data From Authors,100
Lind_2017,Lind_2017_28,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.594707108,0.168834225,Data From Authors,100
Lind_2017,Lind_2017_29,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_30,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_31,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.225550291,0.242721322,Data From Authors,100
Lind_2017,Lind_2017_32,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.34577041,0.075668758,Data From Authors,100
Lind_2017,Lind_2017_33,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.070856,-96.582821,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_34,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,1.94591015,0.843537417,Data From Authors,100
Lind_2017,Lind_2017_35,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_36,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_37,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.510825624,0.312222222,Data From Authors,100
Lind_2017,Lind_2017_38,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Hemiptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.405465108,0.310570988,Data From Authors,100
Lind_2017,Lind_2017_42,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_43,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_44,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,38.86427212,-122.4064063,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_45,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.070856,-96.582821,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_46,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.23550963,-121.2836963,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.405465108,1.333333333,Data From Authors,100
Lind_2017,Lind_2017_47,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.693147181,0.113333333,Data From Authors,100
Lind_2017,Lind_2017_48,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Orthoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_49,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_50,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_51,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,40.81667,-104.76667,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-1.386294362,0.833333335,Data From Authors,100
Lind_2017,Lind_2017_52,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,36.00828,-79.020423,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,-0.287682072,0.388888889,Data From Authors,100
Lind_2017,Lind_2017_53,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,45.425,-93.2115,USA,NA,Hymenoptera,Formicidae,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,0.117783036,0.225212191,Data From Authors,100
Lind_2017,Lind_2017_54,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,39.05,-99.1,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
Lind_2017,Lind_2017_55,Lind et al. ,2017,NA,NA,NA,NA,NA,NA,44.20517707,-122.1284473,USA,NA,Coleoptera,NA,NA,NA,NA,NA,NA,Abundance,ind/plot,9 Pollution,9.3 Agricultural & forestry effluents,9.3.1 Nutrient loads,N,kg/ha,No application,NA,NA,Experimental,Hedges'd,Hedges'd,NA,Joe,NA,NA,NA,NA,Data From Authors,100
