Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Brand_2015,Y,Brand_2015_21,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Meridialaris laminata,Ephemeroptera,Leptophlebiidae,Meridialaris,Meridialaris laminata,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,115.1666667,83.33127284,Standard deviation,3,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_22,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Meridialaris diguilina,Ephemeroptera,Leptophlebiidae,Meridialaris,Meridialaris diguilina,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,27.90333333,6.280010616,Standard deviation,3,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_23,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Penaphlebia chilensis,Ephemeroptera,Leptophlebiidae,Penaphlebia,Penaphlebia chilensis,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,80.47666667,105.8542854,Standard deviation,3,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_24,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Rhigotopus andinensis,Ephemeroptera,Leptophlebiidae,Rhigotopus,Rhigotopus andinensis,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,3.55,1.870614872,Standard deviation,3,0.153333333,0.265581124,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_25,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Genus,Dactylophlebia,Ephemeroptera,Leptophlebiidae,Dactylophlebia,,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,0,0,Standard deviation,3,29.91,20.80225709,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_26,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Andesiops ardua,Ephemeroptera,Baetidae,Andesiops,Andesiops ardua,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,64.75,81.17597736,Standard deviation,3,17.88333333,4.655731235,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_27,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Andesiops torrents,Ephemeroptera,Baetidae,Andesiops,Andesiops torrents,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,148.77,118.8747189,Standard deviation,3,4.933333333,2.185162084,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_28,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Metamonius anceps,Ephemeroptera,Nesameletidae,Metamonius,Metamonius anceps,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,0,0,Standard deviation,3,21.89333333,19.23502361,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_29,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Chiloporter eatoni,Ephemeroptera,Ameletopsidae,Chiloporter,Chiloporter eatoni,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,0,0,Standard deviation,3,4.47,7.74226711,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_30,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Genus,Caenis,Ephemeroptera,Caenidae,Caenis,,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,10.02,17.35514909,Standard deviation,3,0,0,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_31,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Genus,Siphlonella,Ephemeroptera,Oniscigastridae,Siphlonella,,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,0,0,Standard deviation,3,2.776666667,4.809327742,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_32,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Genus,Atopsyche,Trichoptera,Hydrobiosidae,Atopsyche,,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,0,0,Standard deviation,3,0.31,0.53693575,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
Brand_2015,Y,Brand_2015_33,"Brand, Cecilia and Miserendino, María Laura",2015,Testing the Performance of Macroinvertebrate Metrics as Indicators of Changes in Biodiversity after Pasture Conversion in Patagonian Mountain Streams,"Water, Air, and Soil Pollution",10.1007/s11270-015-2633-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943755456&doi=10.1007%2fs11270-015-2633-x&partnerID=40&md5=b13cd87e9ad13152b46b52c453ff4bc0,English,-43.051389,-70.373056,Argentina,Species,Neoatopsyche brevispina,Trichoptera,Leptoceridae,Neoatopsyche,Neoatopsyche brevispina,,2005,2006,"Surber sampler, 0.09m^2, 250 um mesh",,,Abundance,Average (ind/m^2),2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; no/unk stream access,1,Presence,No livestock grazing and stream access,0,Absence,"Appendix 1, Table 4",Quasi-experimental,3,13.10666667,16.0376879,Standard deviation,3,5.09,6.224716861,Standard deviation,Lindsey,01-Dec-23,"Coordinates are best estimated half-way point between all sites. Cattle are rotatated during the year, with highland grazing in summer and lowland grazing the rest of the year. Presents mean annual density without error per site -- sample size presented is all sites averaged together (n = 3)."
